place,placeLabel,country,countryLabel,description,coordinates
http://www.wikidata.org/entity/Q130479854,Bala Hill,http://www.wikidata.org/entity/Q1033,Nigeria,Tourist Attraction,Point(10.99223 9.7206)
http://www.wikidata.org/entity/Q130482054,CRIMMD Museum of Nigerian history,http://www.wikidata.org/entity/Q1033,Nigeria,"The museum houses collections of artefacts such as old notes and coins, books, maps, photographs, and newspapers",Point(3.854956 6.488203)
http://www.wikidata.org/entity/Q130486744,Gumi Hill,http://www.wikidata.org/entity/Q1033,Nigeria,Tourist Attraction,Point(9.8321 9.8421)
http://www.wikidata.org/entity/Q130493422,Oluremi Tinubu Statue,http://www.wikidata.org/entity/Q1033,Nigeria,"sculpture on Oluremi Tinubu, the First Lady of Nigeria",
http://www.wikidata.org/entity/Q130530744,Q130530744,http://www.wikidata.org/entity/Q159,Russland,,Point(131.882085 43.116294)
http://www.wikidata.org/entity/Q130531179,Kilkenny Round Tower,http://www.wikidata.org/entity/Q27,Irland,"round tower next to St Canice's Cathedral in Kilkenny, Co. Kilkenny",Point(-7.257141 52.656485)
http://www.wikidata.org/entity/Q130544767,Wildfräuleinstein,http://www.wikidata.org/entity/Q183,Deutschland,"grotto in the Allgäu Alps in the municipality of Bad Hindelang, Bavaria, Germany",Point(10.4291252 47.4764091)
http://www.wikidata.org/entity/Q130563973,Q130563973,http://www.wikidata.org/entity/Q668,Indien,,Point(79.559 17.484402)
http://www.wikidata.org/entity/Q130577581,Q130577581,http://www.wikidata.org/entity/Q668,Indien,,Point(77.92256 16.251903)
http://www.wikidata.org/entity/Q130596684,EcoZonia,http://www.wikidata.org/entity/Q142,Frankreich,,Point(2.772069444 42.786666666)
http://www.wikidata.org/entity/Q130640066,Q130640066,http://www.wikidata.org/entity/Q36,Polen,,
http://www.wikidata.org/entity/Q4374182,Post #1,http://www.wikidata.org/entity/Q159,Russland,guard post in Moscow,Point(37.616305555 55.755)
http://www.wikidata.org/entity/Q17489855,Taman Ujung,http://www.wikidata.org/entity/Q252,Indonesien,"former royal palace in Karangasem, Bali",Point(115.631 -8.46306)
http://www.wikidata.org/entity/Q17536153,Paycocke's,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"grade I listed building and museum in Coggeshall, Braintree, Essex, England, UK",Point(0.682756 51.8705)
http://www.wikidata.org/entity/Q17543757,The Castle,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"villa in Wisbech, Cambridgeshire, England, UK",Point(0.160687 52.6641)
http://www.wikidata.org/entity/Q17546462,Slaughden Martello Tower,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"tower in Aldeburgh, Suffolk, England, UK",Point(1.59776 52.1375)
http://www.wikidata.org/entity/Q17554545,Winter Gardens,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"seaside holiday pavilion and entertainment venue in Great Yarmouth, England",Point(1.73678 52.5996)
http://www.wikidata.org/entity/Q17599750,Cueva del Guacharo,http://www.wikidata.org/entity/Q717,Venezuela,cave in Venezuela,Point(-63.553888888 10.171666666)
http://www.wikidata.org/entity/Q17642895,Caves at Drury Hill,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"Caves at Drury Hill in Nottingham, now under the Broadmarsh Shopping Centre and operated as a visitor attraction called City of Caves",Point(-1.1463 52.9507)
http://www.wikidata.org/entity/Q17647538,Exeter Underground Passages,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"14th-century tunnels connected with water supply in Exeter, Devon, England, UK",Point(-3.52771 50.7252)
http://www.wikidata.org/entity/Q17676303,Magpie Mine,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"disused lead mine near Bakewell, Derbyshire, England, UK",Point(-1.74302 53.2098)
http://www.wikidata.org/entity/Q17826263,Vallisaari,http://www.wikidata.org/entity/Q33,Finnland,"island in Helsinki, Finland",Point(25.0 60.13666667)
http://www.wikidata.org/entity/Q17997837,Anai valley,http://www.wikidata.org/entity/Q252,Indonesien,,Point(100.338569 -0.483561)
http://www.wikidata.org/entity/Q18015240,"Bar Beach, Lagos",http://www.wikidata.org/entity/Q1033,Nigeria,beach in Nigeria,Point(3.4334 6.422)
http://www.wikidata.org/entity/Q18161764,Pecorama,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,tourist attraction in England,Point(-3.10215 50.69687)
http://www.wikidata.org/entity/Q18170499,Q18170499,http://www.wikidata.org/entity/Q232,Kasachstan,,Point(69.757777777 42.305833333)
http://www.wikidata.org/entity/Q18180055,House of Communication,http://www.wikidata.org/entity/Q159,Russland,,Point(39.207407 51.667741)
http://www.wikidata.org/entity/Q18199403,Johanne Dan,http://www.wikidata.org/entity/Q35,Dänemark,"museum ship in Ribe, Denmark",Point(8.76242 55.32972)
http://www.wikidata.org/entity/Q18237204,Q18237204,http://www.wikidata.org/entity/Q155,Brasilien,,
http://www.wikidata.org/entity/Q18242372,Q18242372,http://www.wikidata.org/entity/Q159,Russland,building in Russia,Point(21.890958 55.081173)
http://www.wikidata.org/entity/Q18245073,Q18245073,http://www.wikidata.org/entity/Q159,Russland,,
http://www.wikidata.org/entity/Q18287841,Degeberga Church,http://www.wikidata.org/entity/Q34,Schweden,the original stone church was built in Romanesque style at the end of the 12th century,Point(14.09226389 55.83873611)
http://www.wikidata.org/entity/Q18333940,Tingstäde Fortress,http://www.wikidata.org/entity/Q34,Schweden,"was built between 1904 and 1914 for the defense of the island of Gotland, and consists of one artillery redoubt and four infantry redoubts.",Point(18.610983333 57.735566666)
